일	기기	캠페인 유형	캠페인	광고그룹	광고 라벨	노출수	클릭수	통화 코드	비용	전환	TrueView 조회수
2026-05-25	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"2,580"	145	KRW	6735	3.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	34	5	KRW	75	1.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	129	7	KRW	348	0.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	14	1	KRW	12	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	935	66	KRW	13012	12.04	216
2026-05-25	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	2	0	KRW	60	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	343	42	KRW	5760	8.00	88
2026-05-25	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	2	0	KRW	0	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	847	140	KRW	11001	5.98	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	6	0	KRW	142	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	676	110	KRW	7670	2.88	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	9	1	KRW	77	0.00	0
2026-05-25	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	5	0	KRW	3	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	633	81	KRW	10340	15.01	141
2026-05-25	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	6	0	KRW	62	0.00	1
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	88	12	KRW	985	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_textbook_event_260521	32	4	KRW	399	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	70	11	KRW	835	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	240	33	KRW	2818	1.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	28	4	KRW	392	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	106	20	KRW	1019	0.00	0
2026-05-25	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	2	0	KRW	0	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	39	4	KRW	154	0.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	8	0	KRW	9	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	133	14	KRW	1013	0.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	2	0	KRW	6	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	26	5	KRW	420	0.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	2	0	KRW	9	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	37	8	KRW	337	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	61	7	KRW	753	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	25	4	KRW	266	0.00	0
2026-05-25	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	228	23	KRW	2133	0.00	0
2026-05-25	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	4	0	KRW	12	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	176	18	KRW	1876	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	2	1	KRW	33	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	835	79	KRW	8034	8.91	0
2026-05-26	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	1	0	KRW	4	0.00	0
2026-05-26	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	4	0	KRW	4	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"2,335"	135	KRW	6897	0.99	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	45	1	KRW	66	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	49	0	KRW	104	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	4	0	KRW	3	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	673	69	KRW	9556	10.98	175
2026-05-26	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	526	51	KRW	9461	16.98	131
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"1,857"	167	KRW	12395	3.99	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	41	0	KRW	144	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	909	97	KRW	8129	2.98	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	9	0	KRW	47	0.00	0
2026-05-26	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	3	0	KRW	1	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	565	71	KRW	10562	7.51	226
2026-05-26	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	1	0	KRW	9	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	86	17	KRW	551	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	1	0	KRW	2	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_textbook_event_260521	67	1	KRW	557	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	47	6	KRW	384	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	3	0	KRW	4	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	128	16	KRW	1260	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	1	0	KRW	2	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	53	7	KRW	555	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	136	13	KRW	951	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	8	0	KRW	3	0.00	0
2026-05-26	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	1	0	KRW	0	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	91	2	KRW	476	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	4	0	KRW	8	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	264	15	KRW	1628	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	3	0	KRW	5	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	59	2	KRW	679	0.00	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	2	0	KRW	3	0.00	0
2026-05-26	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	2	0	KRW	1	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	91	10	KRW	548	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	69	11	KRW	733	0.50	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	1	0	KRW	11	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	81	3	KRW	480	0.00	0
2026-05-26	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	223	25	KRW	1554	0.01	0
2026-05-26	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	3	0	KRW	10	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	199	15	KRW	2423	2.00	0
2026-05-27	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	6	2	KRW	145	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	1	0	KRW	8	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	698	75	KRW	6220	1.96	0
2026-05-27	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	14	0	KRW	65	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	1	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"2,276"	129	KRW	5715	3.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	83	3	KRW	112	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	1	0	KRW	0	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	47	2	KRW	229	0.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	2	0	KRW	1	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	1	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	636	70	KRW	12325	10.00	186
2026-05-27	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	325	41	KRW	6455	5.01	99
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	4	0	KRW	22	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"2,541"	196	KRW	13937	21.41	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	53	1	KRW	108	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	"1,044"	96	KRW	6557	4.01	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	15	1	KRW	65	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	3	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	553	70	KRW	9965	17.00	302
2026-05-27	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	4	0	KRW	35	0.00	1
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	1	0	KRW	8	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	72	11	KRW	465	1.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_textbook_event_260521	83	10	KRW	525	0.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_textbook_event_260521	2	0	KRW	25	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	1	0	KRW	12	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	48	2	KRW	168	1.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	1	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	246	18	KRW	1253	0.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	2	0	KRW	14	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	1	0	KRW	0	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	105	12	KRW	777	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	202	14	KRW	1457	0.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	7	0	KRW	4	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	76	3	KRW	379	0.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	6	0	KRW	9	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	286	13	KRW	1063	0.98	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	9	0	KRW	7	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	2	0	KRW	0	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	70	10	KRW	494	0.00	0
2026-05-27	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	2	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	95	8	KRW	519	4.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	3	1	KRW	12	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	68	5	KRW	472	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	63	5	KRW	608	2.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	1	0	KRW	1	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	210	17	KRW	1069	2.00	0
2026-05-27	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	2	1	KRW	9	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltstiming_260526	"1,248"	20	KRW	2669	0.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_freetextbook_260526	875	21	KRW	1917	1.00	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_beforefree_260526	"1,092"	20	KRW	2506	0.96	0
2026-05-27	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_calendar_260526	917	15	KRW	2563	1.98	0
2026-05-28	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	28	0	KRW	32	0.00	0
